player_name,nationality,position,team,league,age,birth_year_str,matches_played,starts,minutes_played,ninety_minutes,goals,assists,goal_contributions,goals_non_penalty,penalties_scored,penalties_attempted,yellow_cards,red_cards,xg_total,npxg_total,xa_total,npxg_xa_total,progressive_carries,progressive_passes,progressive_receptions,season,goals_per_90,assists_per_90,xG_per_90,xA_per_90,npxG_per_90,birth_year,valuation_year,player_id,market_value_in_eur,date,market_value_millions,team_avg_age,team_goals,team_minutes,squad_size,team_xg,team_xa,team_goals_per_player,goal_share_pct,is_team_top_scorer,minutes_share_pct,is_regular_starter,league_clean,league_multiplier,age_value_multiplier,position_group,position_multiplier,season_year,market_inflation_factor,finishing_efficiency,playmaking_efficiency,xg_overperformance,minutes_per_match,starting_rate,xg_xa_per_90,fifa_overall,fifa_potential,fifa_potential_gap,fifa_matched,is_wonderkid,high_potential_youth,youth_potential_premium,elite_rating
Nick Pope,eng ENG,GK,Burnley,eng Premier League,29.0,1992.0,36,36,3240,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1992.0,2021,192080.0,15000000.0,2021-12-23,15.0,28.956521739130437,1.91,37618,23,2.6,1.66,0.0830434782608695,0.0,0,8.612898080706046,0,Other,0.75,0.88,GK,0.75,2021,0.92,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Manolo Portanova,it ITA,FWMF,Genoa,it Serie A,21.0,2000.0,24,17,1322,14.7,0.07,0.0,0.07,0.07,0.0,0.0,0.27,0.0,0.2,0.2,0.04,0.24,2.04,1.9,3.88,2021-22,0.005,0.0,0.014,0.003,0.014,2000.0,2021,394304.0,1500000.0,2021-12-28,1.5,25.61111111111111,1.58,34418,36,2.98,2.39,0.0438888888888888,4.430379746835443,0,3.841013423208786,0,Other,0.75,0.95,MID,1.05,2021,0.92,0.35,0.0,-0.13,55.083333333333336,0.7083333333333334,0.017,76.0,79.0,0.0,False,0,0,1.0,0
Portu,es ESP,FWMF,Real Sociedad,es La Liga,29.0,1992.0,37,17,1590,17.7,0.06,0.11,0.17,0.0,0.06,0.06,0.28,0.0,0.16,0.12,0.14,0.26,2.49,2.32,8.47,2021-22,0.003,0.006,0.009,0.008,0.007,1992.0,2021,99353.0,15000000.0,2021-12-30,15.0,24.6875,3.03,39219,32,4.3500000000000005,2.59,0.0946875,1.98019801980198,0,4.054157423697697,0,Other,0.75,0.88,MID,1.05,2021,0.92,0.375,0.7857142857142857,-0.1,42.972972972972975,0.4594594594594595,0.017,82.0,82.0,0.0,True,0,0,1.0,0
Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,24.0,1997.0,28,26,2199,24.4,0.08,0.0,0.08,0.08,0.0,0.0,0.2,0.0,0.05,0.05,0.03,0.07,1.11,4.26,0.61,2021-22,0.003,0.0,0.002,0.001,0.002,1997.0,2021,223974.0,11000000.0,2021-12-22,11.0,25.48275862068965,3.38,32340,29,4.65,2.6,0.116551724137931,2.366863905325444,0,6.799628942486086,0,Other,0.75,1.0,DEF,0.9,2021,0.92,1.6,0.0,0.03,78.53571428571429,0.9285714285714286,0.003,76.0,79.0,0.0,False,0,0,1.0,0
Sergio Postigo,es ESP,DF,Levante,es La Liga,32.0,1988.0,13,10,848,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.01,0.01,0.02,0.21,2.66,0.21,2021-22,0.0,0.0,0.001,0.001,0.001,1988.0,2021,158791.0,800000.0,2021-12-30,0.8,28.58333333333333,3.53,30186,24,3.3200000000000003,1.78,0.1470833333333333,0.0,0,2.809249320877228,0,Other,0.75,0.7,DEF,0.9,2021,0.92,0.0,0.0,-0.01,65.23076923076923,0.7692307692307693,0.002,76.0,79.0,0.0,False,0,0,1.0,0
Yussuf Poulsen,dk DEN,FWMF,RB Leipzig,de Bundesliga,27.0,1994.0,25,12,1079,12.0,0.5,0.0,0.5,0.5,0.0,0.0,0.17,0.0,0.46,0.46,0.14,0.6,1.17,2.5,7.0,2021-22,0.042,0.0,0.038,0.012,0.038,1994.0,2021,157635.0,21000000.0,2021-12-22,21.0,23.5,4.5600000000000005,33604,26,4.36,3.21,0.1753846153846154,10.964912280701752,0,3.2109272705630283,0,Other,0.75,1.0,MID,1.05,2021,0.92,1.0869565217391304,0.0,0.0399999999999999,43.16,0.48,0.05,76.0,79.0,0.0,False,0,0,1.0,0
Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,22.0,1999.0,13,13,1170,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1999.0,2021,344591.0,1000000.0,2021-12-16,1.0,25.11764705882353,3.5,34176,34,3.73,3.66,0.1029411764705882,0.0,0,3.423455056179775,0,Other,0.75,0.95,GK,0.75,2021,0.92,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Darío Poveda,es ESP,FWMF,Getafe,es La Liga,24.0,1997.0,15,3,380,4.2,0.24,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.07,0.07,0.02,0.1,1.19,1.9,5.71,2021-22,0.057,0.0,0.017,0.005,0.017,1997.0,2021,399780.0,600000.0,2021-12-30,0.6,26.115384615384617,1.72,34695,26,3.3000000000000003,1.49,0.0661538461538461,13.953488372093023,0,1.095258682807321,0,Other,0.75,1.0,MID,1.05,2021,0.92,3.0,0.0,0.1699999999999999,25.33333333333333,0.2,0.022,65.0,72.0,7.0,True,0,0,1.0,0
José Pozo,es ESP,MFDF,Rayo Vallecano,es La Liga,25.0,1996.0,5,0,72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.37,0.63,2.5,13.8,8.75,2021-22,0.0,0.0,0.162,0.462,0.162,1996.0,2021,195605.0,1200000.0,2021-12-30,1.2,27.227272727272727,2.15,28924,22,3.17,2.12,0.0977272727272727,0.0,0,0.2489282256949246,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,-0.13,14.4,0.0,0.624,76.0,79.0,0.0,False,0,0,1.0,0
Dennis Praet,be BEL,MF,Torino,it Serie A,27.0,1994.0,23,17,1539,17.1,0.12,0.12,0.23,0.12,0.0,0.0,0.18,0.0,0.13,0.13,0.26,0.39,1.99,3.04,5.91,2021-22,0.007,0.007,0.008,0.015,0.008,1994.0,2021,129588.0,15000000.0,2021-12-28,15.0,25.133333333333333,4.29,34656,30,4.38,2.12,0.143,2.797202797202797,0,4.440789473684211,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.923076923076923,0.4615384615384615,-0.01,66.91304347826087,0.7391304347826086,0.023,76.0,79.0,0.0,False,0,0,1.0,0
Mateusz Praszelik,pl POL,MF,Hellas Verona,it Serie A,20.0,2000.0,2,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,2021-22,0.0,0.0,0.0,0.0,0.0,2000.0,2021,374418.0,1500000.0,2021-12-31,1.5,25.857142857142858,4.609999999999999,37191,28,3.52,2.35,0.1646428571428571,0.0,0,0.067220564114974,0,Other,0.75,0.8,MID,1.05,2021,0.92,0.0,0.0,0.0,12.5,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Abdón Prats,es ESP,FW,Mallorca,es La Liga,28.0,1992.0,23,6,641,7.1,0.42,0.0,0.42,0.42,0.0,0.0,0.42,0.0,0.21,0.21,0.1,0.31,0.56,2.39,4.65,2021-22,0.059,0.0,0.03,0.014,0.03,1992.0,2021,177452.0,1500000.0,2021-12-30,1.5,27.615384615384617,3.45,33739,26,3.21,1.55,0.1326923076923077,12.17391304347826,0,1.8998784789116452,0,Other,0.75,1.0,ATT,1.25,2021,0.92,2.0,0.0,0.21,27.869565217391305,0.2608695652173913,0.044,71.0,71.0,0.0,True,0,0,1.0,0
Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,27.0,1993.0,32,27,2186,24.3,0.04,0.0,0.04,0.04,0.0,0.0,0.16,0.0,0.06,0.06,0.07,0.13,0.78,6.71,0.74,2021-22,0.002,0.0,0.002,0.003,0.002,1993.0,2021,125783.0,2000000.0,2021-12-16,2.0,26.571428571428573,2.34,36903,21,2.28,1.61,0.1114285714285714,1.7094017094017095,0,5.923637644635937,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.6666666666666667,0.0,-0.0199999999999999,68.3125,0.84375,0.005,76.0,79.0,0.0,False,0,0,1.0,0
Nicolas de Préville,fr FRA,FWMF,Metz,fr Ligue 1,30.0,1991.0,27,24,1969,21.9,0.23,0.09,0.32,0.23,0.0,0.0,0.23,0.0,0.13,0.13,0.1,0.23,2.51,2.15,4.98,2021-22,0.011,0.004,0.006,0.005,0.006,1991.0,2021,122116.0,3000000.0,2021-12-16,3.0,24.65625,2.38,33986,32,2.46,1.95,0.074375,9.663865546218489,0,5.793562054963808,0,Other,0.75,0.88,MID,1.05,2021,0.92,1.7692307692307692,0.8999999999999999,0.1,72.92592592592592,0.8888888888888888,0.011,76.0,79.0,0.0,False,0,0,1.0,0
Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,29.0,1991.0,26,23,2123,23.6,0.0,0.04,0.04,0.0,0.0,0.0,0.13,0.0,0.04,0.04,0.03,0.07,0.64,1.95,0.34,2021-22,0.0,0.002,0.002,0.001,0.002,1991.0,2021,152317.0,1800000.0,2021-12-22,1.8,24.91304347826087,1.56,31533,23,1.97,1.02,0.0678260869565217,0.0,0,6.732629308977896,0,Other,0.75,0.88,MID,1.05,2021,0.92,0.0,1.3333333333333337,-0.04,81.65384615384616,0.8846153846153846,0.003,76.0,79.0,0.0,False,0,0,1.0,0
Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,26.0,1995.0,29,28,2422,26.9,0.3,0.04,0.33,0.3,0.0,0.0,0.15,0.0,0.23,0.23,0.04,0.27,1.0,3.53,2.68,2021-22,0.011,0.001,0.009,0.001,0.009,1995.0,2021,234029.0,4500000.0,2021-12-22,4.5,27.535714285714285,3.69,33659,28,4.61,2.74,0.1317857142857142,8.130081300813007,0,7.195698030244511,0,Other,0.75,1.0,MID,1.05,2021,0.92,1.3043478260869563,1.0,0.0699999999999999,83.51724137931035,0.9655172413793104,0.0099999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Nick Proschwitz,de GER,FW,Hoffenheim,de Bundesliga,34.0,1986.0,1,0,27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2021-22,0.0,0.0,3.333,0.0,3.333,1986.0,2021,31535.0,150000.0,2021-12-31,0.15,25.48275862068965,3.38,32340,29,4.65,2.6,0.116551724137931,0.0,0,0.0834879406307977,0,Other,0.75,0.5,ATT,1.25,2021,0.92,0.0,0.0,-1.0,27.0,0.0,3.333,76.0,79.0,0.0,False,0,0,1.0,0
Ivan Provedel,it ITA,GK,Spezia,it Serie A,27.0,1994.0,31,31,2761,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1994.0,2021,197929.0,2000000.0,2021-12-28,2.0,23.066666666666663,2.33,37524,30,2.42,1.8,0.0776666666666666,0.0,0,7.357957573819422,0,Other,0.75,1.0,GK,0.75,2021,0.92,0.0,0.0,0.0,89.06451612903226,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Javi Puado,es ESP,MFFW,Espanyol,es La Liga,23.0,1998.0,30,26,2245,24.9,0.16,0.04,0.2,0.16,0.0,0.0,0.2,0.0,0.2,0.2,0.05,0.24,2.57,2.25,5.22,2021-22,0.006,0.002,0.008,0.002,0.008,1998.0,2021,408471.0,6000000.0,2021-12-30,6.0,26.153846153846157,1.47,31389,26,1.69,2.15,0.0565384615384615,10.8843537414966,0,7.15218707190417,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.7999999999999999,0.7999999999999999,-0.04,74.83333333333333,0.8666666666666667,0.01,76.0,79.0,0.0,False,0,0,1.0,0
Antonio Puertas,es ESP,MFFW,Granada,es La Liga,29.0,1992.0,33,25,2261,25.1,0.24,0.04,0.28,0.24,0.0,0.0,0.16,0.0,0.14,0.14,0.04,0.18,2.03,2.15,5.02,2021-22,0.01,0.002,0.006,0.002,0.006,1992.0,2021,262365.0,4500000.0,2021-12-30,4.5,26.964285714285715,2.06,34238,28,2.52,1.89,0.0735714285714285,11.650485436893202,0,6.60377358490566,0,Other,0.75,0.88,MID,1.05,2021,0.92,1.714285714285714,1.0,0.0999999999999999,68.51515151515152,0.7575757575757576,0.008,76.0,79.0,0.0,False,0,0,1.0,0
Riqui Puig,es ESP,MF,Barcelona,es La Liga,21.0,1999.0,15,2,487,5.4,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.13,0.13,0.04,0.17,1.67,7.41,4.44,2021-22,0.035,0.0,0.024,0.007,0.024,1999.0,2021,331511.0,9000000.0,2021-12-30,9.0,25.09090909090909,6.5600000000000005,34814,33,5.5,3.54,0.1987878787878788,2.896341463414634,0,1.3988625265697707,0,Other,0.75,0.95,MID,1.05,2021,0.92,1.4615384615384617,0.0,0.06,32.46666666666667,0.1333333333333333,0.031,76.0,85.0,9.0,True,0,1,1.4,0
Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,31.0,1990.0,37,37,3253,36.1,0.3,0.08,0.39,0.22,0.08,0.08,0.11,0.0,0.32,0.25,0.11,0.36,1.72,0.94,5.15,2021-22,0.008,0.002,0.009,0.003,0.007,1990.0,2021,46972.0,5000000.0,2021-12-23,5.0,24.48,1.08,36626,25,1.79,1.53,0.0432,27.77777777777777,1,8.881668759897341,0,Other,0.75,0.7,ATT,1.25,2021,0.92,0.9375,0.7272727272727273,-0.02,87.91891891891892,1.0,0.012,76.0,79.0,0.0,False,0,0,1.0,0
Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,27.0,1994.0,6,4,341,3.8,0.0,0.26,0.26,0.0,0.0,0.0,0.53,0.0,0.03,0.03,0.16,0.18,0.53,4.21,0.26,2021-22,0.0,0.068,0.008,0.042,0.008,1994.0,2021,215616.0,8500000.0,2021-12-28,8.5,25.59259259259259,3.39,37433,27,3.85,2.53,0.1255555555555555,0.0,0,0.910960916838084,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,1.625,-0.03,56.833333333333336,0.6666666666666666,0.05,76.0,79.0,0.0,False,0,0,1.0,0
Christian Pulisic,us USA,MFFW,Chelsea,eng Premier League,22.0,1998.0,22,13,1290,14.3,0.42,0.14,0.56,0.42,0.0,0.0,0.14,0.0,0.34,0.34,0.09,0.43,3.08,2.66,7.55,2021-22,0.029,0.01,0.024,0.006,0.024,1998.0,2021,315779.0,45000000.0,2021-12-23,45.0,26.0,4.62,37569,25,4.09,3.75,0.1848,9.09090909090909,0,3.433682025073864,0,Other,0.75,0.95,MID,1.05,2021,0.92,1.2352941176470589,1.5555555555555558,0.0799999999999999,58.63636363636363,0.5909090909090909,0.03,76.0,79.0,0.0,False,0,0,1.0,0
Afimico Pululu,fr FRA,FWMF,Greuther Fürth,de Bundesliga,22.0,1999.0,8,0,70,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.5,2021-22,0.0,0.0,0.0,0.0,0.0,1999.0,2021,410649.0,3000000.0,2021-06-23,3.0,24.55555555555556,1.8,31562,27,2.19,1.29,0.0666666666666666,0.0,0,0.2217856916545212,0,Other,0.75,0.95,MID,1.05,2021,0.92,0.0,0.0,0.0,8.75,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Ignacio Pussetto,ar ARG,FWMF,Udinese,it Serie A,25.0,1995.0,28,11,1204,13.4,0.3,0.3,0.6,0.22,0.07,0.07,0.3,0.0,0.28,0.22,0.15,0.37,2.09,2.16,5.07,2021-22,0.022,0.022,0.021,0.011,0.016,1995.0,2021,283528.0,4000000.0,2021-12-28,4.0,27.32,6.33,33610,25,5.640000000000001,2.98,0.2532,4.739336492890995,0,3.5822671823861945,0,Other,0.75,1.0,MID,1.05,2021,0.92,1.0714285714285714,2.0,0.0199999999999999,43.0,0.3928571428571428,0.032,76.0,79.0,0.0,False,0,0,1.0,0
Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,17.0,2003.0,1,0,19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,2003.0,2021,679754.0,150000.0,2021-08-02,0.15,24.59375,3.17,37216,32,3.91,3.28,0.0990625,0.0,0,0.0510533104041272,0,Other,0.75,0.6,MID,1.05,2021,0.92,0.0,0.0,0.0,19.0,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Przemysław Płacheta,pl POL,FWMF,Norwich City,eng Premier League,23.0,1998.0,12,6,504,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.07,0.07,0.14,0.2,3.39,1.79,6.25,2021-22,0.0,0.0,0.013,0.025,0.013,1998.0,2021,383109.0,2000000.0,2021-12-23,2.0,24.48,1.08,36626,25,1.79,1.53,0.0432,0.0,0,1.376071643095069,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.07,42.0,0.5,0.038,76.0,79.0,0.0,False,0,0,1.0,0
Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,38.0,1983.0,33,19,1664,18.5,0.22,0.11,0.32,0.16,0.05,0.05,0.11,0.0,0.23,0.19,0.09,0.28,0.92,2.11,7.57,2021-22,0.012,0.006,0.012,0.005,0.01,1983.0,2021,22328.0,1000000.0,2021-12-28,1.0,26.696969696969692,2.46,37086,33,2.2,2.06,0.0745454545454545,8.94308943089431,0,4.486868360028043,0,Other,0.75,0.5,ATT,1.25,2021,0.92,0.9565217391304348,1.2222222222222223,-0.01,50.42424242424242,0.5757575757575758,0.017,76.0,79.0,0.0,False,0,0,1.0,0
Quini,es ESP,DF,Granada,es La Liga,31.0,1989.0,32,27,2304,25.6,0.0,0.04,0.04,0.0,0.0,0.0,0.43,0.0,0.02,0.02,0.05,0.07,1.02,2.03,2.62,2021-22,0.0,0.002,0.001,0.002,0.001,1989.0,2021,223053.0,400000.0,2021-12-30,0.4,26.964285714285715,2.06,34238,28,2.52,1.89,0.0735714285714285,0.0,0,6.729365033004264,0,Other,0.75,0.7,DEF,0.9,2021,0.92,0.0,0.7999999999999999,-0.02,72.0,0.84375,0.003,72.0,72.0,0.0,True,0,0,1.0,0
Dani Raba,es ESP,MFFW,Villarreal,es La Liga,25.0,1995.0,7,0,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,5.0,12.0,2021-22,0.0,0.0,0.0,0.3,0.0,1995.0,2021,413262.0,900000.0,2021-12-30,0.9,27.22222222222222,3.79,37603,27,4.87,4.44,0.1403703703703703,0.0,0,0.2366832433582427,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,0.0,12.714285714285714,0.0,0.3,73.0,76.0,3.0,True,0,0,1.0,0
Dani Raba,es ESP,MFFW,Granada,es La Liga,25.0,1995.0,2,0,26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,6.67,2021-22,0.0,0.0,0.0,0.0,0.0,1995.0,2021,413262.0,900000.0,2021-12-30,0.9,26.964285714285715,2.06,34238,28,2.52,1.89,0.0735714285714285,0.0,0,0.0759390151293884,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,0.0,13.0,0.0,0.0,73.0,76.0,3.0,True,0,0,1.0,0
Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,26.0,1995.0,32,28,2285,25.4,0.0,0.08,0.08,0.0,0.0,0.0,0.2,0.0,0.08,0.08,0.07,0.15,2.56,3.9,3.23,2021-22,0.0,0.003,0.003,0.003,0.003,1995.0,2021,182913.0,22000000.0,2021-12-28,22.0,25.65625,3.24,37609,32,5.38,2.61,0.1012499999999999,0.0,0,6.075673376053604,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,1.1428571428571428,-0.08,71.40625,0.875,0.006,76.0,79.0,0.0,False,0,0,1.0,0
Uroš Račić,rs SRB,MF,Valencia,es La Liga,23.0,1998.0,28,13,1206,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.07,0.07,0.03,0.1,0.45,4.1,1.12,2021-22,0.0,0.0,0.005,0.002,0.005,1998.0,2021,417575.0,8000000.0,2021-12-30,8.0,24.55555555555556,1.98,33397,27,2.09,1.44,0.0733333333333333,0.0,0,3.611102793664102,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.07,43.07142857142857,0.4642857142857143,0.007,76.0,79.0,0.0,False,0,0,1.0,0
Nemanja Radoja,rs SRB,MF,Levante,es La Liga,28.0,1993.0,19,17,1214,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.02,0.02,0.06,0.08,0.67,1.85,1.7,2021-22,0.0,0.0,0.001,0.004,0.001,1993.0,2021,168959.0,2000000.0,2021-12-30,2.0,28.58333333333333,3.53,30186,24,3.3200000000000003,1.78,0.1470833333333333,0.0,0,4.0217319287086735,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.02,63.89473684210526,0.8947368421052632,0.005,76.0,79.0,0.0,False,0,0,1.0,0
Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,25.0,1996.0,1,0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.0,5.0,35.0,2021-22,0.0,0.0,0.0,2.5,0.0,1996.0,2021,245078.0,6000000.0,2021-12-27,6.0,25.04,3.84,34917,25,4.19,2.49,0.1536,0.0,0,0.0515508205172265,0,Other,0.75,1.0,ATT,1.25,2021,0.92,0.0,0.0,0.0,18.0,0.0,2.5,76.0,79.0,0.0,False,0,0,1.0,0
Ivan Radovanović,rs SRB,DFMF,Salernitana,it Serie A,32.0,1988.0,14,12,1053,11.7,0.09,0.09,0.17,0.09,0.0,0.0,0.34,0.0,0.09,0.09,0.12,0.2,0.94,2.74,0.51,2021-22,0.008,0.008,0.008,0.01,0.008,1988.0,2021,46105.0,500000.0,2021-12-28,0.5,26.394736842105264,2.22,36014,38,3.01,2.02,0.0584210526315789,4.0540540540540535,0,2.9238629421891487,0,Other,0.75,0.7,DEF,0.9,2021,0.92,1.0,0.75,0.0,75.21428571428571,0.8571428571428571,0.018,76.0,79.0,0.0,False,0,0,1.0,0
Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34.0,1986.0,10,6,556,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.02,0.0,0.02,0.97,3.39,1.13,2021-22,0.0,0.0,0.003,0.0,0.003,1986.0,2021,44420.0,1000000.0,2021-12-28,1.0,27.11111111111111,3.14,39970,27,4.359999999999999,1.69,0.1162962962962963,0.0,0,1.3910432824618464,0,Other,0.75,0.5,DEF,0.9,2021,0.92,0.0,0.0,-0.02,55.6,0.6,0.003,76.0,79.0,0.0,False,0,0,1.0,0
Boris Radunović,rs SRB,GK,Cagliari,it Serie A,25.0,1996.0,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1996.0,2021,258482.0,400000.0,2021-12-28,0.4,25.6875,1.73,35503,32,4.64,1.58,0.0540625,0.0,0,0.7604991127510351,0,Other,0.75,1.0,GK,0.75,2021,0.92,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Rafinha,br BRA,MF,Real Sociedad,es La Liga,28.0,1993.0,17,13,1050,11.7,0.09,0.0,0.09,0.09,0.0,0.0,0.26,0.0,0.21,0.21,0.04,0.26,2.91,4.62,2.65,2021-22,0.008,0.0,0.018,0.003,0.018,1993.0,2021,129473.0,12000000.0,2021-12-16,12.0,24.6875,3.03,39219,32,4.3500000000000005,2.59,0.0946875,2.97029702970297,0,2.677273770366404,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.4285714285714285,0.0,-0.12,61.76470588235294,0.7647058823529411,0.0209999999999999,80.0,80.0,0.0,True,0,0,1.0,0
Rafinha,br BRA,FWMF,Paris S-G,fr Ligue 1,28.0,1993.0,5,3,220,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.04,0.13,2.5,6.67,6.67,2021-22,0.0,0.0,0.033,0.017,0.033,1993.0,2021,129473.0,12000000.0,2021-12-16,12.0,25.75,9.06,35893,32,8.86,3.1,0.283125,0.0,0,0.6129328838492185,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.08,44.0,0.6,0.05,80.0,80.0,0.0,True,0,0,1.0,0
Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29.0,1991.0,17,17,1530,17.0,0.12,0.0,0.12,0.12,0.0,0.0,0.47,0.0,0.04,0.04,0.0,0.04,0.88,2.94,0.0,2021-22,0.007,0.0,0.002,0.0,0.002,1991.0,2021,278296.0,1500000.0,2021-12-30,1.5,27.615384615384617,3.45,33739,26,3.21,1.55,0.1326923076923077,3.478260869565217,0,4.534811345920152,0,Other,0.75,0.88,DEF,0.9,2021,0.92,3.0,0.0,0.0799999999999999,90.0,1.0,0.002,76.0,79.0,0.0,False,0,0,1.0,0
Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25.0,1995.0,38,38,3420,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2021-22,0.0,0.0,0.0,0.0,0.0,1995.0,2021,190263.0,9000000.0,2021-12-16,9.0,23.24137931034483,2.97,35250,29,4.28,2.37,0.1024137931034482,0.0,0,9.702127659574469,0,Other,0.75,1.0,GK,0.75,2021,0.92,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Jesuran Rak Sakyi,eng ENG,FWMF,Crystal Palace,eng Premier League,18.0,2002.0,2,1,80,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,4.44,2021-22,0.0,0.0,0.0,0.0,0.0,2002.0,2021,586834.0,500000.0,2021-10-05,0.5,26.20833333333333,2.6,37566,24,2.51,1.79,0.1083333333333333,0.0,0,0.2129585263269978,0,Other,0.75,0.6,MID,1.05,2021,0.92,0.0,0.0,0.0,40.0,0.5,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,33.0,1988.0,35,26,2182,24.2,0.17,0.25,0.41,0.12,0.04,0.08,0.21,0.0,0.13,0.07,0.11,0.17,0.95,6.61,2.56,2021-22,0.007,0.01,0.005,0.005,0.003,1988.0,2021,32467.0,7000000.0,2021-12-30,7.0,26.642857142857142,3.13,34306,28,6.0,7.01,0.1117857142857142,5.431309904153356,0,6.360403427971784,0,Other,0.75,0.5,MID,1.05,2021,0.92,1.3076923076923077,2.272727272727273,0.04,62.34285714285714,0.7428571428571429,0.01,76.0,79.0,0.0,False,0,0,1.0,0
